ID_PER,FAC_SEL,CVE_ENT,d_dona_sangre,d_dona_alimen,d_aux_desconocido,d_dona_org_social,p_sindicato,p_gpo_estud,p_part_pol,p_org_reli,p_org_depor,p_org_cultura,p_asoc_padres,p_voluntariado,p_org_dh,p_org_ambient,p_org_vecinal,p_org_exig_gob,es_vinculo,conoce_vinculo,p_volun,reun_relig,reun_fiestas,reun_prob_pub,reun_vigil,reun_exig_aut,reun_conviv,reun_otro
2107110.08.01,1888,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2107110.10.01,5665,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,,,
2107110.11.01,1888,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,,
2107110.12.01,3776,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4,4,
2107110.14.02,3776,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,,,,
2107110.15.01,1888,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,
2107110.17.01,5665,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,
2107110.19.01,9441,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,
2107110.20.02,3776,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2107137.03.05,11408,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,4,4,3,
2107137.04.01,2282,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,3,3,4,
2107137.05.04,11408,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,2,2,3,
2107137.09.01,2282,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4,4,
2107137.11.06,9126,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,
2107137.15.03,6845,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,,4,
2107137.16.02,9126,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,3,4,4,
2107137.20.01,4563,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,3,3,
2107138.01.01,7317,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,3,
2107138.06.01,2439,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,4,3,3,
2107138.08.02,4878,21,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,3,2,2,3,1,,
2107138.10.02,4878,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,4,3,3,3,,
2107138.11.01,4878,21,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,2,3,3,3,3,
2107138.16.01,4878,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,
2107138.17.01,7317,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,,4,,
2107138.18.02,4878,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,2,3,3,
2107247.02.01,8394,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,
2107250.02.01,5032,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,4,3,3,3,
2107250.04.01,5032,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2107406.02.02,7435,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2107406.03.01,4956,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,
2107406.08.01,2478,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3,3,2,2,
2107406.10.02,4956,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,3,3,4,4,
2107406.12.02,4956,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,4,
2107406.13.02,9913,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,
2107406.14.03,7435,21,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,3,3,2,4,
2107440.01.03,7786,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2107440.02.03,9732,21,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,4,1,3,2,3,
2107440.03.01,7786,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,
2107440.04.02,3893,21,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,
2107472.01.01,2281,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,4,3,4,
2107472.04.02,9123,21,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,2,3,3,3,4,
2107472.06.01,11404,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,
2107472.08.01,6842,21,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,4,4,4,4,4,
2107472.13.01,4561,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,
2107472.14.01,4561,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,3,2,
2108108.04.05,8772,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,
2108108.06.01,6579,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,
2108108.07.04,8772,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,
2108108.08.01,4386,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,,
2108108.09.01,8772,21,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3,2,3,2,2,3,
2108108.11.01,4386,21,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,4,,2,,
2108108.13.02,4386,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,
2108108.14.02,4386,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,,
2108108.15.01,4386,21,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,3,3,3,4,4,
2108108.19.01,4386,21,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,3,3,4,4,4,
2108108.20.01,8772,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,,
2108183.02.01,2560,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,
2108183.15.01,2560,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,4,4,4,4,
2108183.20.01,7680,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,4,3,,
2108305.02.01,9425,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,,
2160735.06.02,6484,21,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,4,3,3,2,4,
2160735.07.01,6484,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,4,4,
2160735.08.01,4323,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,3,3,4,3,4,
2160735.10.02,10807,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,3,3,3,,3,
2160933.02.01,6002,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,4,
2160933.03.02,4502,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,2,4,3,4,
2160933.06.01,4502,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,3,4,
2160933.07.05,6002,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2160933.10.01,4502,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,
2160933.13.02,3001,21,0,0,0,,,,,,,,,,,,,,0,0,0,4,4,,,,4,
2160933.14.01,4502,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,
2160933.15.01,1501,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,
2160933.19.01,4502,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,4,2,,
2161007.06.01,2333,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,2,2,2,2,
2161007.08.03,9332,21,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,3,1,1,2,1,1,
2161007.09.02,4666,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,4,3,4,4,4,
2161007.11.01,4666,21,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3,4,4,4,4,
2161007.12.02,4666,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,2,3,1,1,3,
2161007.14.02,4666,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,,,,4,
2161007.16.01,4666,21,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,3,3,3,3,3,
2161007.19.02,4666,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,2,2,2,3,
2161112.02.01,2635,21,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,3,3,
2161112.03.03,7905,21,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,3,3,2,2,
2161112.04.02,7905,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,3,,
2161112.05.03,7905,21,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,,3,,3,
2161112.10.01,10540,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,3,2,4,
2161112.15.02,7905,21,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,3,3,4,4,4,4,
2161112.17.01,2635,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,
2161112.20.01,13176,21,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,2,3,2,2,
2161112.21.02,5270,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,2,2,
2161112.22.01,5270,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,
2161224.05.03,8248,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,3,3,4,
2161224.06.02,8248,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,4,,,
2161224.08.01,5499,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,4,
2161224.09.02,13747,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,
2161224.19.02,5499,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,4,4,3,
2161472.03.03,8729,21,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,3,2,4,4,4,
2161472.04.02,5819,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,
2161472.07.01,5819,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,4,
2161472.08.02,8729,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,
2161472.09.02,5819,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,2,2,
2161472.10.03,14549,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,3,3,4,
2161472.11.01,2910,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2161472.13.02,5819,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2161472.15.01,2910,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2161472.16.01,5819,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,2,4,
2161472.20.01,8729,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2161626.01.01,3627,21,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,3,3,3,,
2161626.03.01,1814,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,3,2,,
2161626.04.01,3627,21,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,2,2,
2161626.06.02,3627,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,4,4,
2161626.07.02,3627,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,4,4,4,
2161626.08.02,3627,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,1,1,4,
2161626.09.02,5441,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,3,3,3,3,
2161626.10.01,1814,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,,4,,
2161626.13.01,1814,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,3,,4,,
2161626.21.02,5441,21,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,4,3,,,,
2161667.01.02,4291,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4,4,
2161667.02.01,2145,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,,
2161667.05.02,4291,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,4,4,4,
2161667.07.02,4291,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,4,3,2,
2161667.08.02,8582,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,1,1,2,
2161667.09.02,6436,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,2,
2161667.11.01,4291,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,2,2,3,3,
2161667.13.02,4291,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,4,4,4,4,
2161667.15.02,6436,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,,,
2161667.16.02,4291,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,3,3,3,4,
2161667.17.01,2145,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,
2161667.19.01,4291,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,
2161667.20.01,4291,21,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,1,1,1,3,1,1,2,2,2,
2161893.04.01,4295,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,4,4,3,,,,
2161893.08.01,2148,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2161893.13.02,4295,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,4,4,4,4,
2161893.15.01,2148,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,3,2,3,1,3,
2161893.17.02,4295,21,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,4,4,4,,4,3,
2161922.02.01,4595,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,
2161922.04.01,4595,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2161922.05.02,6892,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2161922.06.02,9190,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,3,3,,,
2161922.07.04,11487,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2161922.13.01,4595,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,,,
2161922.14.01,2297,21,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,3,3,4,,
2161922.15.02,9190,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2161922.17.02,4595,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2161922.18.01,4595,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2161968.01.02,3931,21,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,4,4,4,4,
2161968.02.02,3931,21,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,,
2161968.06.01,3931,21,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,2,3,
2161968.07.02,3931,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,4,4,4,,
2161968.08.02,3931,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,4,4,
2161968.10.01,5897,21,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2,3,3,2,3,2,
2161968.16.02,3931,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2161968.18.03,11793,21,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,4,3,3,4,
2161968.20.02,3931,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,4,4,
2161977.01.01,7259,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,3,4,4,
2161977.02.02,4840,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2161977.05.01,4840,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,
2161977.06.03,7259,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2161977.08.02,4840,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
2161977.09.01,7259,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2161977.10.03,7259,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,
2161977.11.05,9679,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,,,
2161977.12.01,4840,21,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,4,3,4,3,4,
2161977.13.02,4840,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,4,
2161977.14.01,4840,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,4,4,4,
2161977.16.04,12099,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,
2161977.17.01,2420,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,3,4,,
2161977.18.02,4840,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,4,,
2161977.19.01,9679,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,,
2161977.20.01,4840,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,,
2200105.01.01,5489,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,4,4,4,4,
2200105.03.02,1830,22,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,3,4,3,4,3,4,
2200118.04.02,2454,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2200118.05.01,818,22,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
2200194.01.02,3022,22,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,
2200194.03.01,1007,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,4,
2200196.04.02,1775,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,4,
2200196.05.01,2662,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,
2200209.03.01,865,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3
2200230.05.01,1182,22,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,,,,4,,
2200249.02.02,4065,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,
2200249.03.01,2032,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2200323.01.01,2055,22,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,2,4,4,4,
2200323.05.04,5137,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,3,4,3,4,
2200338.03.01,3142,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,
2200338.05.03,5237,22,1,1,0,0,,,,,,,,,,,,,0,0,0,4,4,,,,,
2200357.05.01,2240,22,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,2,2,,,
2200378.02.04,4773,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,,,
2200378.03.01,1193,22,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,
2200392.04.01,3774,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,2,3,3,2,
2200392.05.02,1887,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,4,4,4,
2200443.04.04,6161,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,2,4,
2200489.03.02,3042,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,
2200489.05.01,2282,22,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,4,4,
2200496.02.04,5427,22,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,3,3,3,3,3,
2200496.03.01,1085,22,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,3,3,3,4,
2200497.02.03,3994,22,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,3,3,3,3,3,4,
2200497.05.01,3994,22,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,3,3,3,3,3,
2200501.01.02,2250,22,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,4,4,4,4,
2200501.02.01,2250,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,1,2,3,
2200501.05.01,4499,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,2,3,4,4,
2200636.02.01,3343,22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,3,4,,
2200636.04.01,2229,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2200702.02.02,2050,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,3,4,
2200702.05.01,3076,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3,3,2,2,3
2200704.01.02,3378,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,4,
2200704.02.01,4223,22,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,4,
2200747.01.02,1987,22,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,4,4,3,
2200766.03.02,2005,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,
2200813.02.02,2958,22,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,4,4,3,3,2,4,
2200813.03.01,1972,22,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,4,4,4,4,
2200838.02.01,1160,22,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4,4,4,4,4,4,
2200843.03.01,1160,22,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,2,4,4,4,4,
2200843.05.01,1160,22,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,4,4,4,4,
2200947.05.01,3161,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,3,3,3,,
2201042.04.04,11780,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,4,4,4,4,
2201087.04.03,5085,22,,,,,,,,,,,,,,,,,0,0,0,,,,,,,
2201087.05.01,5085,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
