FOLIO,ENT,FAC_ELE,EST_DIS,UPM_DIS,biare,conf_gente,conf_conoce,cuenta_fami,cuenta_no_fami,f_reun_soc,f_reun_iglesia,f_reun_comp_esc,f_reun_depor,f_reun_comp_trab,f_reun_familiares,f_reun_ami_parej,f_reun_otr_ami,p_vecinos_padres,p_ong,p_voluntariado,p_autoayuda,p_org_depor,p_sindicato,p_filantropia,vecinos_nombre,apoyo_no _famil,donativo_org_apoyo,donativo_org_amb,trab_volun,asist_iglesia,org_iglesia
23290,25,798,340,0003652,9,3,9,0,1,3,2,1,1,3,3,2,3,0,0,0,0,0,0,0,7,0,0,0,0,1,0
23291,25,798,340,0003652,9,4,8,1,1,2,3,1,3,3,5,1,3,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23292,25,769,340,0003652,10,0,10,1,0,1,1,1,1,1,5,1,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0
23293,25,2389,339,0003653,10,1,1,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0
23294,25,1651,339,0003653,10,5,9,1,0,1,1,2,2,3,4,4,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0
23295,25,2477,339,0003653,8,4,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
23296,25,1651,339,0003653,9,5,7,1,1,1,3,4,2,4,5,3,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
23297,25,1593,339,0003653,10,7,10,1,1,2,5,3,3,3,5,3,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1
23298,25,4152,340,0003654,10,6,8,1,1,1,1,1,1,2,4,2,3,0,0,0,0,0,0,0,7,1,1,1,0,0,0
23299,25,3204,340,0003654,8,5,8,1,0,2,1,1,1,1,3,1,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0
23300,25,3204,340,0003654,7,8,8,1,1,2,1,1,1,1,2,2,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0
23301,25,2403,340,0003654,6,6,8,1,1,2,1,3,3,2,3,3,3,0,0,0,0,0,0,0,7,1,1,0,0,0,0
23302,25,4054,341,0003655,10,8,10,1,1,4,1,4,4,4,4,4,4,0,0,0,0,0,0,0,7,0,0,0,1,1,0
23303,25,3041,341,0003655,10,7,9,1,1,1,1,3,3,3,3,1,2,0,0,0,0,0,0,0,7,1,0,0,1,1,0
23304,25,4054,341,0003655,10,7,8,1,1,1,2,2,5,3,4,5,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0
23305,25,2350,340,0003656,9,6,8,0,1,3,3,4,4,2,1,1,3,0,0,0,0,1,0,0,7,1,1,0,1,1,0
23306,25,1625,340,0003656,9,4,5,0,0,2,1,1,2,1,3,1,3,1,0,0,0,1,0,0,7,1,0,0,1,1,0
23307,25,1567,340,0003656,8,0,8,1,1,3,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23308,25,783,340,0003656,8,6,5,1,1,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0
23309,25,1671,340,0003657,10,8,10,1,1,4,3,3,2,5,5,5,4,0,0,0,0,0,0,0,7,1,0,0,0,1,0
23310,25,1733,340,0003657,9,8,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0
23311,25,3343,340,0003657,9,7,8,1,1,1,3,1,4,4,5,1,1,0,0,1,0,0,0,0,7,0,1,1,0,1,0
23312,25,1733,340,0003657,10,5,9,1,1,1,1,2,5,1,4,1,1,0,0,0,0,0,0,0,7,1,1,1,1,1,0
23313,25,887,339,0003658,9,7,7,1,1,2,1,1,1,4,5,1,1,0,0,0,0,0,0,0,7,0,1,0,0,1,0
23314,25,2761,339,0003658,10,6,6,1,1,2,1,1,2,2,4,3,3,0,0,0,0,0,0,0,7,0,0,0,0,1,0
23315,25,3681,339,0003658,10,0,5,1,1,2,4,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
23316,25,887,339,0003658,5,3,5,1,1,5,3,1,1,1,5,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0
23317,25,1840,339,0003658,9,5,9,1,1,3,1,1,3,1,4,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
23318,25,2568,341,0003659,10,7,10,1,1,2,2,2,2,2,5,5,4,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23319,25,888,341,0003659,9,0,10,1,1,2,1,1,3,1,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0
23320,25,888,341,0003659,8,8,9,1,1,1,1,4,1,4,4,1,4,0,0,0,0,0,0,0,4,0,0,0,0,1,0
23321,25,1712,341,0003659,6,3,8,1,0,2,2,1,1,1,3,2,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
23322,25,2663,341,0003659,9,0,7,1,1,1,1,1,1,1,3,2,2,1,0,0,0,0,0,0,5,1,0,0,1,0,0
23323,25,2004,341,0003660,10,3,3,0,0,3,1,1,1,2,5,1,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0
23324,25,2004,341,0003660,7,8,10,1,1,2,3,2,3,4,4,4,4,0,0,0,0,1,0,0,7,1,0,0,0,1,0
23325,25,2078,341,0003660,1,0,0,1,0,2,2,3,2,1,2,1,2,0,0,0,0,0,0,0,7,1,1,1,1,0,0
23326,25,4155,341,0003660,9,7,9,1,1,2,2,2,4,3,4,2,1,0,0,0,0,1,1,0,7,1,1,1,1,0,0
23327,25,2800,339,0003661,9,7,7,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,0,0,0,0,1,0
23328,25,2701,339,0003661,8,5,5,1,1,1,1,1,1,5,5,5,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0
23329,25,2800,339,0003661,10,5,8,1,1,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,5,1,0,0,0,1,0
23330,25,1800,339,0003661,10,7,9,1,1,1,1,3,3,3,5,3,4,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23331,25,2701,339,0003661,5,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1,0,0,0,0,0
23332,25,1765,339,0003662,6,1,3,1,0,1,1,3,1,1,3,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
23333,25,2553,339,0003662,8,6,8,1,1,2,1,2,2,2,3,1,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0
23334,25,851,339,0003662,8,5,7,1,1,2,2,1,1,2,3,3,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
23335,25,2553,339,0003662,10,1,1,1,0,2,1,3,3,4,5,3,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0
23336,25,1673,339,0003663,10,6,8,0,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,1,0,0
23337,25,2602,339,0003663,2,8,10,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23338,25,3116,340,0003664,9,0,2,1,1,2,1,2,1,3,5,1,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
23339,25,1558,340,0003664,8,5,10,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23340,25,1558,340,0003664,7,8,8,1,1,1,1,1,4,3,5,1,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0
23341,25,3231,340,0003664,7,2,2,1,1,1,2,1,1,2,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0
23342,25,1558,340,0003664,8,7,8,1,1,2,2,1,1,4,2,3,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0
23343,25,1533,340,0003665,9,1,9,1,0,3,2,2,2,2,4,3,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0
23344,25,766,340,0003665,10,8,10,1,1,1,1,1,1,4,5,1,1,0,0,0,0,0,1,0,7,1,0,0,0,1,0
23345,25,2217,340,0003665,8,4,8,1,0,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
23346,25,1478,340,0003665,10,7,10,1,1,3,2,2,3,3,3,2,3,0,0,0,0,0,0,0,7,1,1,0,0,1,0
23347,25,3177,339,0003666,9,2,9,1,1,3,1,2,3,3,4,1,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
23348,25,2118,339,0003666,8,5,7,1,1,1,1,1,2,5,5,5,3,0,0,0,0,0,0,0,7,0,0,0,0,1,0
23349,25,4236,339,0003666,8,6,8,1,1,1,1,1,1,2,3,3,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
23350,25,1098,339,0003666,8,8,10,1,1,3,1,1,1,5,5,1,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0
23351,25,3282,339,0003667,9,8,9,1,0,2,3,1,1,2,3,2,1,0,0,0,0,0,0,0,6,1,0,0,1,1,0
23352,25,2461,339,0003667,7,4,6,1,1,3,3,2,2,3,4,4,3,0,0,0,0,0,0,0,7,0,1,0,0,0,0
23353,25,1701,339,0003667,10,0,5,1,1,2,5,4,3,2,4,1,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0
23354,25,3117,341,0003668,9,6,8,1,1,1,1,1,1,2,3,3,3,0,0,0,0,0,1,0,5,1,0,0,0,1,0
23355,25,2004,341,0003668,10,5,7,1,1,1,1,1,1,1,5,5,1,0,0,0,0,0,1,0,5,1,0,0,0,1,1
23356,25,3006,341,0003668,10,8,9,1,1,1,1,1,1,5,5,5,1,0,0,0,0,0,1,0,4,1,0,0,0,1,0
23357,25,2078,341,0003668,10,4,8,1,1,4,1,1,3,3,4,2,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23358,25,1895,340,0003669,8,9,10,1,1,2,1,2,3,4,5,3,3,0,0,0,0,1,0,0,5,1,0,0,0,0,0
23359,25,1895,340,0003669,9,7,8,1,0,2,3,1,3,3,5,3,3,0,0,0,0,0,0,0,3,1,0,0,1,0,0
23360,25,3790,340,0003669,10,10,10,1,1,2,2,2,2,5,5,5,5,0,0,0,0,0,0,0,6,1,1,1,0,1,0
23361,25,1895,340,0003669,9,8,9,1,1,3,2,3,3,3,4,3,2,0,0,0,0,0,1,0,7,1,0,0,0,1,0
23362,25,1784,339,0003670,10,0,3,1,0,1,1,1,1,1,5,5,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
23363,25,1721,339,0003670,5,1,5,1,1,1,1,1,1,2,3,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23364,25,3442,339,0003670,8,2,5,1,1,2,1,1,2,3,4,3,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23365,25,2581,339,0003670,8,5,8,1,0,2,1,3,3,2,3,3,2,0,0,0,0,1,0,0,3,1,1,1,1,0,0
23366,25,1721,339,0003670,7,2,2,0,0,1,1,2,2,4,5,1,3,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23367,25,1215,339,0003671,5,5,7,1,1,1,1,1,1,4,4,1,3,0,0,0,0,0,0,0,7,1,1,1,1,0,0
23368,25,1215,339,0003671,9,1,7,1,0,1,1,1,1,1,2,1,2,0,0,0,1,0,1,0,3,1,1,0,0,1,0
23369,25,2520,339,0003671,10,0,10,1,0,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0
23370,25,2520,339,0003671,10,5,7,1,1,3,1,1,1,1,4,4,3,0,0,0,0,0,1,0,7,1,1,1,1,0,0
23371,25,2431,339,0003671,10,9,10,1,1,3,1,3,4,5,4,3,3,0,0,0,0,1,0,0,3,1,0,0,0,0,0
23372,25,814,340,0003672,10,2,8,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
23373,25,1628,340,0003672,8,8,10,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23374,25,1570,340,0003672,8,5,9,1,1,1,1,2,3,5,5,3,3,0,0,0,0,0,0,0,7,0,0,0,0,1,0
23375,25,1628,340,0003672,9,7,9,1,1,1,1,1,1,1,5,4,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0
23376,25,1570,340,0003672,8,5,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23377,25,2509,339,0003673,10,5,10,1,1,3,1,1,5,1,5,2,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0
23378,25,1673,339,0003673,10,0,10,0,0,1,5,4,5,5,5,5,3,0,0,0,0,0,0,0,3,1,0,0,0,1,0
23379,25,2602,339,0003673,8,5,8,1,0,2,2,3,2,5,4,2,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23380,25,1673,339,0003673,8,7,10,1,1,2,2,1,1,2,3,1,3,0,0,0,0,0,0,0,7,1,1,0,0,0,0
23381,25,1735,339,0003673,10,5,10,1,1,2,1,1,1,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23382,25,2352,341,0003674,10,0,7,1,1,1,1,1,3,1,3,4,3,0,0,0,0,0,0,0,7,1,0,0,0,1,0
23383,25,2352,341,0003674,7,5,10,1,0,1,1,2,1,3,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
23384,25,3046,341,0003675,8,2,9,1,0,1,1,1,1,3,3,3,2,0,0,0,0,0,1,0,5,1,0,0,0,1,0
23385,25,2031,341,0003675,7,2,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,7,1,0,0,0,1,0
23386,25,2938,341,0003675,9,3,9,1,1,2,2,1,4,1,4,1,4,0,0,0,0,1,0,0,7,1,0,0,0,0,0
23387,25,2031,341,0003675,8,8,10,1,1,1,1,1,1,1,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
23388,25,2031,341,0003675,8,3,7,1,1,1,1,3,2,3,3,2,2,0,0,0,0,0,0,0,7,1,1,0,0,1,0
23389,25,792,340,0003676,9,0,5,1,1,2,2,1,1,2,5,1,5,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23390,25,1527,340,0003676,10,0,3,1,0,2,1,1,3,4,5,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23391,25,3167,340,0003676,10,8,10,1,1,1,1,4,4,3,4,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0
23392,25,2290,340,0003676,9,7,10,1,1,3,1,1,1,2,4,4,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23393,25,4298,341,0003677,9,4,8,1,1,1,2,2,3,4,4,4,2,0,0,0,0,0,0,0,4,0,0,0,0,1,1
23394,25,5571,341,0003677,8,6,9,1,1,1,1,3,1,1,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
23395,25,4457,341,0003677,9,6,9,1,1,2,2,3,1,1,5,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23396,25,2228,341,0003677,10,5,9,1,1,2,3,1,1,2,4,1,3,0,0,0,0,0,0,0,3,1,0,0,0,1,1
23397,25,2149,341,0003677,9,8,9,1,1,2,2,3,4,4,5,5,4,0,0,0,0,1,0,0,2,0,1,1,0,1,0
23398,25,1611,340,0003678,9,7,10,1,1,2,1,1,1,1,4,2,4,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23399,25,2331,340,0003678,7,5,7,1,0,3,1,2,1,3,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
23400,25,3223,340,0003678,9,5,8,1,0,2,1,3,1,4,5,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0
23401,25,3108,340,0003678,10,3,7,1,0,1,1,2,5,2,3,1,1,0,0,0,0,1,0,0,4,1,0,0,0,1,0
23402,25,777,340,0003678,9,5,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23403,25,2490,341,0003679,9,8,9,1,1,3,2,2,4,3,5,4,3,0,0,0,0,1,0,0,7,1,0,0,0,0,0
23404,25,2490,341,0003679,5,3,6,1,1,2,1,2,1,2,3,3,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23405,25,1291,341,0003679,8,4,8,1,0,2,3,2,1,1,3,2,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0
23406,25,2582,341,0003679,10,8,9,1,1,1,1,1,1,1,4,4,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0
23407,25,1146,341,0003680,8,4,8,1,1,5,1,3,2,5,3,3,3,0,0,0,0,1,0,0,3,1,1,1,0,0,0
23408,25,4752,341,0003680,6,6,9,1,0,1,1,3,1,1,1,3,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23409,25,3564,341,0003680,9,7,10,1,1,2,1,1,1,1,2,1,1,0,0,0,0,0,1,0,4,1,0,1,0,0,0
23410,25,2376,341,0003680,10,4,8,1,1,1,1,2,3,2,2,2,2,0,0,0,0,1,0,0,7,0,0,0,0,0,0
23411,25,1961,341,0003681,10,1,5,1,0,1,1,1,1,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
23412,25,2033,341,0003681,9,5,8,1,1,2,2,1,1,2,3,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0
23413,25,3050,341,0003681,9,3,9,1,0,1,2,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,1,1,0
23414,25,2019,339,0003682,8,5,10,1,1,3,1,2,1,1,3,1,2,0,0,0,0,0,0,0,7,1,1,0,1,0,0
23415,25,3140,339,0003682,9,9,10,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
23416,25,2094,339,0003682,10,6,8,1,1,1,3,2,1,2,3,2,2,0,0,0,0,0,0,0,7,0,1,0,0,1,1
23417,25,1010,339,0003682,9,5,5,1,1,3,1,3,3,5,3,2,3,0,0,0,0,0,0,0,7,1,1,0,1,0,0
23418,25,1914,344,0003683,10,7,9,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
23419,25,2871,344,0003683,3,0,3,0,0,1,1,1,5,2,1,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
23420,25,923,344,0003683,8,5,8,1,1,2,1,2,2,3,2,2,2,0,0,0,0,1,0,0,2,1,0,0,1,0,0
23421,25,923,344,0003683,10,5,10,1,1,2,1,5,1,5,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23422,25,2871,344,0003683,10,0,5,0,0,2,1,2,2,2,3,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0
23423,25,864,342,0003684,9,5,8,1,0,4,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23424,25,1792,342,0003684,10,5,8,1,1,1,1,1,1,1,5,1,2,0,0,0,0,0,1,0,7,0,0,0,0,0,0
23425,25,1792,342,0003684,5,5,7,1,1,2,2,1,1,1,5,2,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
23426,25,1792,342,0003684,9,3,8,1,0,2,4,3,2,2,2,2,1,0,0,0,0,0,0,0,7,1,0,0,1,1,1
23427,25,3457,342,0003684,8,5,8,1,0,1,1,2,1,1,5,2,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0
23428,25,1141,342,0003685,10,0,5,1,1,1,1,1,4,5,3,1,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23429,25,2202,342,0003685,10,9,10,1,0,1,5,1,5,1,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0
23430,25,1141,342,0003685,10,0,8,1,1,1,2,1,1,2,5,4,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1
23431,25,4226,342,0003686,9,4,9,1,1,2,1,1,1,5,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23432,25,4226,342,0003686,10,5,5,1,1,2,2,1,2,3,3,3,3,0,0,0,0,0,0,0,7,1,0,0,0,1,0
23433,25,3287,342,0003686,10,8,10,1,1,1,1,3,3,5,5,1,5,0,0,0,0,0,0,0,7,1,0,0,1,0,0
23434,25,2113,342,0003686,9,9,9,1,1,4,1,4,3,4,4,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23435,25,3287,342,0003686,9,5,9,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
23436,25,3431,342,0003687,5,4,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
23437,25,2287,342,0003687,10,9,10,1,1,5,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23438,25,2287,342,0003687,10,8,9,1,0,1,5,5,5,5,5,5,4,0,0,0,0,0,0,0,7,1,0,0,0,1,0
23439,25,2287,342,0003687,8,5,8,1,1,2,2,1,2,4,4,5,2,0,0,0,0,0,1,0,7,0,0,0,0,1,0
23440,25,2372,342,0003687,8,3,4,1,1,2,1,4,5,4,3,1,2,0,0,0,0,1,1,0,7,1,0,0,1,0,0
23441,25,809,343,0003688,10,10,10,1,1,1,1,1,1,1,3,1,4,0,0,0,0,0,0,0,2,1,1,0,1,1,0
23442,25,2427,343,0003688,5,10,10,1,1,2,1,2,5,2,4,1,4,0,0,0,0,0,0,0,7,1,1,1,1,1,0
23443,25,3900,343,0003688,7,6,9,1,1,1,2,4,4,2,4,1,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0
23444,25,1002,342,0003689,9,5,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,1,1,0
23445,25,1002,342,0003689,10,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,1,1,1,1,0
23446,25,1039,342,0003689,10,0,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
23447,25,2004,342,0003689,10,10,9,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23448,25,982,342,0003690,7,6,7,1,0,3,4,2,3,2,5,1,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23449,25,2945,342,0003690,10,7,10,1,0,3,1,2,1,2,4,2,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23450,25,1831,343,0003691,10,8,9,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0
23451,25,610,343,0003691,9,7,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0
23452,25,1899,343,0003691,9,6,9,1,1,1,1,5,4,2,3,4,4,0,0,0,0,0,0,0,2,1,1,1,1,0,0
23453,25,1891,342,0003692,10,5,7,1,0,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0
23454,25,912,342,0003692,10,6,7,1,0,3,3,4,3,2,2,1,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23455,25,1891,342,0003692,9,5,8,1,0,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23456,25,946,342,0003692,8,1,7,1,0,2,1,2,1,1,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0
23457,25,3589,342,0003693,10,7,9,1,1,1,1,1,1,1,5,3,3,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23458,25,2481,342,0003693,9,8,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23459,25,2481,342,0003693,8,9,10,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23460,25,1839,343,0003694,6,8,7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23461,25,4434,343,0003694,10,0,0,1,1,1,1,1,5,1,5,1,1,0,0,0,0,1,0,0,7,1,0,0,0,0,0
23462,25,2759,343,0003694,10,8,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
23463,25,920,343,0003694,9,9,9,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,7,1,1,1,1,1,0
23464,25,1818,343,0003695,10,0,0,1,1,1,5,1,1,1,3,1,3,0,0,0,0,0,0,0,4,0,0,0,0,1,1
23465,25,3506,343,0003695,9,5,7,1,0,3,1,2,5,3,4,1,2,0,0,0,0,1,0,0,7,0,0,0,1,0,0
23466,25,3635,343,0003695,9,7,9,1,1,2,2,2,3,4,4,3,2,0,0,1,1,0,0,0,5,1,1,1,1,0,0
23467,25,1818,343,0003695,8,8,8,1,1,1,1,1,1,1,4,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23468,25,3935,343,0003696,10,8,8,1,1,1,1,1,1,1,4,4,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23469,25,2846,343,0003696,3,8,10,1,1,1,1,3,1,2,2,2,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23470,25,1897,343,0003696,10,3,7,1,0,2,1,1,1,1,3,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23471,25,1967,343,0003696,9,7,7,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
23472,25,860,342,0003697,10,5,5,0,1,2,1,1,1,2,2,1,1,0,0,0,0,0,0,0,4,1,0,0,1,0,0
23473,25,830,342,0003697,10,9,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0
23474,25,830,342,0003697,10,5,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23475,25,1659,342,0003697,5,0,10,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0
23476,25,4006,343,0003698,10,0,4,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23477,25,2897,343,0003698,7,3,7,1,1,3,1,4,4,2,3,1,3,0,0,0,0,0,0,0,7,1,0,0,1,0,0
23478,25,1932,343,0003698,10,10,10,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0
23479,25,1030,342,0003699,4,7,10,1,0,4,4,1,1,3,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23480,25,2136,342,0003699,8,6,8,1,1,2,2,2,1,3,4,3,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23481,25,2060,342,0003699,10,7,8,1,1,1,2,1,3,4,4,4,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1
23482,25,1068,342,0003699,7,8,8,1,1,1,1,1,1,3,3,1,3,0,0,0,0,0,0,0,7,1,0,0,0,0,0
23483,25,2742,343,0003700,8,5,5,1,1,1,1,1,1,3,3,2,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0
23484,25,948,343,0003700,9,3,8,1,1,1,1,1,1,5,5,5,3,0,0,0,0,0,1,0,3,1,1,0,1,0,0
23485,25,1896,343,0003700,4,8,8,1,1,1,1,1,1,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23486,25,2742,343,0003700,7,8,10,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,7,0,1,0,0,0,0
23487,25,1828,343,0003700,10,0,5,1,0,1,4,1,1,1,3,2,1,0,0,0,0,0,0,0,4,1,1,0,0,1,0
23488,25,2487,343,0003701,8,8,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23489,25,1719,343,0003701,8,8,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0
23490,25,1719,343,0003701,10,8,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
23491,25,829,343,0003701,10,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0
